Year,Institute Id,Institute Name,City,State,Score,Rank,TLR,RPC,GO,OI,Perception
2016,NIRF-ENGG-INF-77,"Indian Institute Of Technology, Madras",Chennai,Tamil Nadu,89.41,1,88.26,94.02,81.81,86.11,98
2016,NIRF-ENGG-INF-312,"Indian Institute Of Technology, Bombay",Bombay,Maharashtra,87.66,2,85.93,94.14,84.97,74.84,99
2016,NIRF-ENGG-INF-300,"Indian Institute Of Technology, Kharagpur",Kharagpur,West Bengal,83.91,3,76.23,92.68,83.95,78.05,97
2016,NIRF-ENGG-INF-79,"Indian Institute Of Technology, Delhi",New Delhi ,Delhi,82.02,4,80.27,91.62,74.72,66.17,98
2016,NIRF-ENGG-INF-228,"Indian Institute Of Technology, Kanpur",Kanpur,Uttar Pradesh,81.07,5,66.08,93.52,85.62,70.59,98
2016,NIRF-ENGG-INF-78,"Indian Institute Of Technology, Roorkee",Roorkee,Uttarakhand,78.68,6,67.83,83.5,81.61,76.59,96
2016,NIRF-ENGG-INF-345,"Indian Institute Of Technology, Hyderabad",Hyderabad,Telangana,77.22,7,76.76,76.83,80.89,63.76,95
2016,NIRF-ENGG-INF-298,"Indian Institute Of Technology, Gandhinagar",Ahmedabad,Gujarat,75.2,8,80.36,72.09,64.91,71.94,96
2016,NIRF-ENGG-INF-340,"Indian Institute Of Technology, Ropar-Rupnagar",Rupnagar,Punjab,74.88,9,89.96,73.56,86.42,60.67,38
2016,NIRF-ENGG-INF-344,"Indian Institute Of Technology, Patna",Patna,Bihar,74.68,10,79.8,68.29,74.13,68.78,93
2016,NIRF-ENGG-INF-299,"Indian Institute Of Technology, North Guwahati",Guwahati,Assam,74.62,11,71.92,78.66,71.82,65.62,94
2016,NIRF-ENGG-INF-370,"National Institute Of Technology, Tiruchirappalli",Tiruchirappalli,Tamil Nadu,74.45,12,56.99,80.37,81.5,79.5,92
2016,NIRF-ENGG-768,Vellore Institute Of Technology,Vellore,Tamil Nadu ,74.4,13,66.95,74.72,77.38,77.11,91
2016,NIRF-ENGG-INF-423,"Indian Institute Of Technology (Banaras Hindu University), Varanasi",Varanasi,Uttar Pradesh,74.39,14,59.08,80.63,96.8,56.73,96
2016,NIRF-ENGG-INF-373,Sardar Vallabhbhai National Institute Of Technology,Surat,Gujarat,73.13,15,59.02,85.24,78.43,68.81,83
2016,NIRF-ENGG-INF-346,"Indian Institute Of Technology, Indore",Indore,Madhya Pradesh,72,16,86.75,75.78,89.85,39.23,46
2016,NIRF-ENGG-1-2451694143,Birla Institute Of Technology,RANCHI,Jharkhand,71.8,17,55.39,81.06,82.47,65.5,90
2016,NIRF-ENGG-INF-225,"Visvesvaraya National Institute Of Technology, Nagpur (Deemed University)-Nagpur",Nagpur,Maharashtra,71.29,18,59.98,73.64,69.05,82.7,85
2016,NIRF-ENGG-INF-140,"National Institute Of Technology, Rourkela-Rourkela",Rourkela,Odisha,70.8,19,60.78,75.69,81.49,73.21,74
2016,NIRF-ENGG-INF-338,"Indian Institute Of Technology, Mandi",Mandi,Himachal Pradesh,70.32,20,85.83,70.35,81.05,47.29,43
2016,NIRF-ENGG-INF-NEW11,"Indian Institute Of Engineering Science And Technology, Shibpur",Howrah,West Bengal,70.35,20A,57.76,83.07,76.07,59.5,87
2016,NIRF-ENGG-1-2453839794,"College Of Engineering, Pune",PUNE,Maharashtra,69.71,21,58.61,66.4,82.92,74.67,95
2016,NIRF-ENGG-INF-363,"National Institute Of Technology, Karnataka-Mangalore",Mangalore,Karnataka,68.95,22,60.26,67.86,77.29,70.22,88
2016,NIRF-ENGG-INF-357,Motilal Nehru National Institute Of Technology,Allahabad,Uttar Pradesh,67.94,23,54.63,72.07,74.08,75.04,82
2016,NIRF-ENGG-1-2451585489,Psg College Of Technology-Coimbatore,COIMBATORE,Tamil Nadu,67.8,24,56.72,64.67,77.3,72.1,94
2016,NIRF-ENGG-INF-301,"Indian Institute Of Technology, Jodhpur",Jodhpur,Rajasthan,67.68,25,73.02,66.41,60.71,60.11,86
2016,NIRF-ENGG-INF-296,"Indian Institute Of Technology, Bhubaneswar",Bhubaneswar,Odisha,67.58,26,67.4,75.73,61.06,51.57,85
2016,NIRF-ENGG-1-2454118012,Thapar University-Patiala,PATIALA,Punjab,67.51,27,49.43,78.7,77.69,64.58,83
2016,NIRF-ENGG-INF-247,"National Institute Of Technology, Warangal",Warangal,Telangana,67.12,28,58.2,71.82,75.41,61.2,82
2016,NIRF-ENGG-1-2452436680,Thiagarajar College Of Engineering-Madurai,MADURAI,Tamil Nadu,66.51,29,57.93,75.86,80.94,57.91,63
2016,NIRF-ENGG-INF-361,"National Institute Of Technology, Durgapur",Durgapur,West Bengal,65.4,30,49.24,79.62,65.86,66.15,78
2016,NIRF-ENGG-1-2456108684,Amrita School Of Engineering,KARUNAGAPALLY,Kerala,63.94,31,56.81,63.75,74.02,62.08,75
2016,NIRF-ENGG-620,Shanmugha Arts Science Technology & Research Academy (Sastra),Thanjavur,Tamil Nadu ,63.77,31,60.21,65.55,81,58.4,51
2016,NIRF-ENGG-1-2452855119,Kalinga Institue Of Industrial Technology,BHUBANESWAR,Odisha,63.4,32,60.63,73.91,83.55,70.31,1
2016,NIRF-ENGG-1-2455786386,M. S. Ramaiah Institute Of Technology-Bangalore,BANGALORE,Karnataka,63.39,33,40.32,72.19,95.08,66.33,61
2016,NIRF-ENGG-1-2449931180,Coimbatore Institute Of Technology-Coimbatore,COIMBATORE,Tamil Nadu,62.58,34,48.31,62.54,82.91,68.54,74
2016,NIRF-ENGG-1-2451203119,R.V. College Of Engineering-Bengaluru,BENGALURU,Karnataka,62.26,35,55.4,65.31,77.86,48.75,76
2016,NIRF-ENGG-INF-142,"National Institute Of Technology, Calicut",Calicut ,Kerala,62.26,35,56.09,71.53,72.03,64.42,40
2016,NIRF-ENGG-INF-240,"Malaviya National Institute Of Technology, Jaipur",Jaipur,Rajasthan,62.14,37,55.13,71.63,74.32,62.16,41
2016,NIRF-ENGG-1-2519066781,Pec University Of Technology-Chandigarh,CHANDIGARH,Chandigarh,61.32,38,62.21,55.58,70.83,55.49,77
2016,NIRF-ENGG-1-2456080951,Manipal Institute Of Technology,MANIPAL,Karnataka,61.15,39,62.58,67.06,65.34,61.72,33
2016,NIRF-ENGG-1-2455890291,Jamia Millia Islamia (A Central University),NEW DELHI,Delhi,60.18,41,47.68,76.73,56.87,47.6,72
2016,NIRF-ENGG-INF-293,"Dr. B R Ambedkar National Institute Of Technology, Jalandhar",Jalandhar,Punjab,59.91,42,46.65,74.56,81.02,61.7,25
2016,NIRF-ENGG-INF-333,"Indian Institute Of Science Education & Research, Mohali",Mohali,Punjab,59.58,43,59.29,82.22,13.39,50.12,83
